YEAR,MO,DY,HR,PS,WS50M,RH2M,PRECTOTCORR,T2M
2021,2,19,15,94.12,3.96,43.75,0.02,25.75
2021,2,19,16,94.16,4.41,47.88,0.01,24.63
2021,2,19,17,94.22,5.08,64.25,0,22.18
2021,2,19,18,94.29,6.13,70.81,0,20.16
2021,2,19,19,94.38,6.87,72.5,0,19.09
2021,2,19,20,94.45,6.97,74.38,0,18.33
2021,2,19,21,94.47,6.81,76.25,0,17.63
2021,2,19,22,94.45,6.76,77.75,0,17.01
2021,2,19,23,94.41,6.98,78.62,0,16.49
2021,2,20,0,94.35,7.39,79,0,16.08
2021,2,20,1,94.29,7.78,79.19,0,15.75
2021,2,20,2,94.24,7.83,79.88,0,15.36
2021,2,20,3,94.23,7.8,80.81,0,14.94
2021,2,20,4,94.24,7.84,81.5,0,14.58
2021,2,20,5,94.28,7.91,81.88,0,14.28
2021,2,20,6,94.34,7.85,80.38,0,14.41
2021,2,20,7,94.39,6.54,69.5,0,16.74
2021,2,20,8,94.43,7.91,55.12,0,20.44
2021,2,20,9,94.46,8.72,44.5,0,23.45
2021,2,20,10,94.43,7.84,40.5,0,25.27
2021,2,20,11,94.34,6.94,37.5,0,26.76
2021,2,20,12,94.24,6.07,35.31,0,27.78
2021,2,20,13,94.16,5.32,33.81,0,28.31
2021,2,20,14,94.09,5,33.19,0,28.33
2021,2,20,15,94.07,5.04,33.56,0,27.8
2021,2,20,16,94.08,5.08,38.56,0,26.45
2021,2,20,17,94.12,5.12,58.38,0,23.25
2021,2,20,18,94.18,5.72,63.56,0,21.01
2021,2,20,19,94.25,6.49,63.75,0,20.37
2021,2,20,20,94.3,6.85,64.44,0,20.01
2021,2,20,21,94.33,6.93,65.69,0,19.76
2021,2,20,22,94.33,7,67.31,0,19.35
2021,2,20,23,94.31,7.09,68.69,0,19
2021,2,21,0,94.28,7.1,70.06,0,18.7
2021,2,21,1,94.24,7.09,72.25,0,18.26
2021,2,21,2,94.22,7.13,73.56,0,17.95
2021,2,21,3,94.21,7.27,75.19,0,17.48
2021,2,21,4,94.24,7.4,76.56,0,17.06
2021,2,21,5,94.3,7.54,78.25,0,16.57
2021,2,21,6,94.38,7.65,77.25,0,16.71
2021,2,21,7,94.45,6.84,65.62,0,19.27
2021,2,21,8,94.51,7.46,52.81,0,22.73
2021,2,21,9,94.53,8.08,44.44,0,25.5
2021,2,21,10,94.5,7.9,40.12,0,27.18
2021,2,21,11,94.4,7.44,37.06,0,28.32
2021,2,21,12,94.28,7.06,34.75,0,29.08
2021,2,21,13,94.16,6.82,33.31,0,29.5
2021,2,21,14,94.06,6.56,33,0,29.4
2021,2,21,15,94.02,6.24,34,0,28.72
2021,2,21,16,94.05,5.62,40.81,0,27.19
2021,2,21,17,94.11,4.96,59.38,0,24.26
2021,2,21,18,94.19,4.93,65.19,0,22.44
2021,2,21,19,94.28,5.12,66.62,0,21.81
2021,2,21,20,94.34,5.43,67.56,0,21.26
2021,2,21,21,94.37,5.84,68.31,0,20.76
2021,2,21,22,94.37,6.08,69.31,0,20.33
2021,2,21,23,94.35,6.18,70.94,0,19.83
2021,2,22,0,94.32,6.23,72.94,0,19.33
2021,2,22,1,94.27,6.26,75.31,0,18.76
2021,2,22,2,94.24,6.36,77.94,0,18.12
2021,2,22,3,94.23,6.38,79.94,0,17.72
2021,2,22,4,94.26,6.23,82.19,0,17.29
2021,2,22,5,94.34,6.02,84.12,0,16.9
2021,2,22,6,94.43,5.86,83.88,0,17.19
2021,2,22,7,94.52,4.99,68.5,0,20.56
2021,2,22,8,94.58,4.98,55.62,0,24.11
2021,2,22,9,94.6,4.87,47.19,0,26.77
2021,2,22,10,94.55,4.35,41.56,0,28.31
2021,2,22,11,94.44,3.82,37.88,0,29.33
2021,2,22,12,94.32,3.51,36.06,0,29.97
2021,2,22,13,94.2,3.43,35.31,0,30.24
2021,2,22,14,94.12,3.27,35.25,0,30.08
2021,2,22,15,94.08,2.98,35.69,0,29.56
2021,2,22,16,94.09,2.56,39.38,0,28.45
2021,2,22,17,94.13,1.79,54.38,0,26.69
2021,2,22,18,94.2,0.81,51.62,0,26
2021,2,22,19,94.27,0.37,53.38,0,25.33
2021,2,22,20,94.33,0.78,58.25,0,24.15
2021,2,22,21,94.36,1.03,64.44,0,23.15
2021,2,22,22,94.34,1.14,67.75,0,22.23
2021,2,22,23,94.29,1.18,69.44,0,21.32
2021,2,23,0,94.23,1.18,70.94,0,20.58
2021,2,23,1,94.16,1.18,72,0,19.99
2021,2,23,2,94.11,1.2,71.94,0,19.53
2021,2,23,3,94.09,1.41,71.75,0,19.08
2021,2,23,4,94.1,1.86,72.06,0,18.56
2021,2,23,5,94.17,2.5,73.94,0,17.81
2021,2,23,6,94.25,3.24,77.25,0,17.42
2021,2,23,7,94.34,3.45,62.88,0,20.76
2021,2,23,8,94.42,3.08,50.06,0,24.25
2021,2,23,9,94.46,3.32,36.94,0,28.42
2021,2,23,10,94.42,3.16,34,0,29.91
2021,2,23,11,94.31,2.98,32.25,0,30.89
2021,2,23,12,94.18,2.89,30.88,0,31.58
2021,2,23,13,94.05,2.81,30.19,0,31.9
2021,2,23,14,93.96,2.52,29.69,0,31.9
2021,2,23,15,93.91,2.06,29.81,0,31.38
2021,2,23,16,93.93,1.32,32.31,0,30.33
2021,2,23,17,93.97,0.68,45.69,0,28.08
2021,2,23,18,94.05,2.27,57.12,0,25.2
2021,2,23,19,94.14,3.4,62.44,0,23.44
2021,2,23,20,94.23,3.76,66.25,0,21.98
2021,2,23,21,94.26,3.76,69.38,0,20.88
2021,2,23,22,94.24,3.64,71.25,0,20.03
2021,2,23,23,94.19,3.4,71.5,0,19.38
2021,2,24,0,94.11,3.26,70.69,0,18.84
2021,2,24,1,94.03,3.39,70.38,0,18.24
2021,2,24,2,93.97,3.73,70.69,0,17.58
2021,2,24,3,93.94,4.16,71.31,0,16.9
2021,2,24,4,93.97,4.58,71.62,0,16.31
2021,2,24,5,94.03,4.98,71.56,0,15.82
2021,2,24,6,94.12,5.34,70.56,0,15.98
2021,2,24,7,94.22,5.03,53.38,0,19.83
2021,2,24,8,94.28,4.14,42.31,0,23.11
2021,2,24,9,94.32,4.23,28,0,27.9
2021,2,24,10,94.28,3.91,24.12,0,30.15
2021,2,24,11,94.18,3.41,23.25,0,31.33
2021,2,24,12,94.05,2.83,22.81,0,32.08
2021,2,24,13,93.96,2.29,22.56,0,32.45
2021,2,24,14,93.89,1.77,22.38,0,32.37
2021,2,24,15,93.86,1.09,22.75,0,31.87
2021,2,24,16,93.87,0.2,26.5,0,30.79
2021,2,24,17,93.92,1.42,42.94,0,27.81
2021,2,24,18,94,3.11,50.31,0,24.44
2021,2,24,19,94.08,3.76,55.12,0,22.87
2021,2,24,20,94.15,3.85,58.81,0,21.74
2021,2,24,21,94.18,3.87,62,0,20.73
2021,2,24,22,94.16,3.94,64.56,0,19.8
2021,2,24,23,94.12,4.09,66.38,0,18.99
2021,2,25,0,94.06,4.35,67.5,0,18.3
2021,2,25,1,94.01,4.64,68.38,0,17.67
2021,2,25,2,93.97,4.69,68.94,0,17.16
2021,2,25,3,93.98,4.7,69.44,0,16.74
2021,2,25,4,94.02,4.75,69.94,0,16.34
2021,2,25,5,94.1,4.78,70.5,0,15.98
2021,2,25,6,94.2,4.75,70.44,0,16.24
2021,2,25,7,94.29,4.21,54.56,0,20.12
2021,2,25,8,94.36,3.27,44,0,23.29
2021,2,25,9,94.39,2.64,31.44,0,28.08
2021,2,25,10,94.35,1.49,26.19,0,30.56
2021,2,25,11,94.24,0.49,25,0,31.59
2021,2,25,12,94.11,0.52,24.56,0,32.27
2021,2,25,13,93.99,1.38,24.5,0,32.55
2021,2,25,14,93.91,2.36,25.12,0,32.3
2021,2,25,15,93.87,3.36,26.38,0,31.52
2021,2,25,16,93.88,4.53,31.94,0,29.85
2021,2,25,17,93.93,6.08,48.69,0,26
2021,2,25,18,93.99,7.22,56.31,0,23.37
2021,2,25,19,94.06,7.21,61.12,0,22.24
2021,2,25,20,94.12,6.61,66.56,0,21.13
2021,2,25,21,94.14,5.98,70.25,0,20.23
2021,2,25,22,94.13,5.5,71.38,0,19.6
2021,2,25,23,94.09,5.2,71.25,0,19.19
2021,2,26,0,94.04,5.06,71.19,0,18.82
2021,2,26,1,93.98,5.01,71.12,0,18.48
2021,2,26,2,93.94,4.95,71.12,0,18.15
2021,2,26,3,93.92,4.82,71.44,0,17.73
2021,2,26,4,93.94,4.64,71.5,0,17.44
2021,2,26,5,94,4.42,71.25,0,17.26
2021,2,26,6,94.07,4.18,71,0,17.6
2021,2,26,7,94.15,3.57,57.19,0,21.26
2021,2,26,8,94.21,3.01,44.56,0,24.49
2021,2,26,9,94.23,2.63,33.31,0,28.64
2021,2,26,10,94.2,1.93,30.12,0,30.54
2021,2,26,11,94.11,1.85,28.31,0,31.7
2021,2,26,12,94,2.34,27.19,0,32.37
2021,2,26,13,93.91,3.04,26.38,0,32.61
2021,2,26,14,93.82,3.93,26.44,0,32.3
2021,2,26,15,93.79,4.93,27.19,0,31.43
2021,2,26,16,93.8,6.09,30.62,0,29.75
2021,2,26,17,93.84,7.28,41.88,0,26.43
2021,2,26,18,93.9,8,49.31,0,23.74
2021,2,26,19,93.97,7.36,54.5,0,22.28
2021,2,26,20,94.03,6.27,59.81,0,21.01
2021,2,26,21,94.05,5.41,62.25,0,20.19
2021,2,26,22,94.03,4.9,62.31,0,19.64
2021,2,26,23,93.98,4.6,61.38,0,19.2
2021,2,27,0,93.92,4.36,59.75,0,18.89
2021,2,27,1,93.85,4.13,58,0,18.66
2021,2,27,2,93.8,3.97,56.88,0,18.41
2021,2,27,3,93.79,3.85,56.31,0,18.09
2021,2,27,4,93.83,3.8,56.25,0,17.71
2021,2,27,5,93.9,4.15,57.5,0,17.11
2021,2,27,6,94,4.33,58.88,0,17.13
2021,2,27,7,94.09,4.07,45.75,0,21.24
2021,2,27,8,94.15,3.66,32,0,24.69
2021,2,27,9,94.17,3.94,21.62,0,29.57
2021,2,27,10,94.14,3.84,20.56,0,31.6
2021,2,27,11,94.05,3.84,20,0,32.69
2021,2,27,12,93.94,3.97,19.19,0,33.32
2021,2,27,13,93.84,4.17,18.56,0,33.54
2021,2,27,14,93.76,4.28,18.56,0,33.32
2021,2,27,15,93.72,4.22,19,0,32.63
2021,2,27,16,93.72,4.34,23,0,31.13
2021,2,27,17,93.75,5.21,41,0,26.78
2021,2,27,18,93.81,6.29,49.25,0,23.34
2021,2,27,19,93.89,6.46,54.94,0,22.06
2021,2,27,20,93.95,6.11,61.19,0,20.9
2021,2,27,21,93.98,5.73,65.44,0,19.98
2021,2,27,22,93.96,5.58,66.94,0,19.32
2021,2,27,23,93.92,5.62,66.62,0,18.83
2021,2,28,0,93.87,5.83,65.75,0,18.37
2021,2,28,1,93.8,6.12,64.81,0,17.89
2021,2,28,2,93.76,6.37,64.31,0,17.43
2021,2,28,3,93.75,6.54,64.12,0,17.01
2021,2,28,4,93.79,6.73,64.31,0,16.65
2021,2,28,5,93.86,6.92,64.62,0,16.35
2021,2,28,6,93.96,7.08,62.88,0,16.93
2021,2,28,7,94.05,6.19,46.75,0,21.29
2021,2,28,8,94.12,5.19,37.88,0,25.19
2021,2,28,9,94.15,5.17,25.88,0,30
2021,2,28,10,94.12,4.12,20.94,0,32.19
2021,2,28,11,94.04,3.15,18.75,0,33.36
2021,2,28,12,93.92,2.4,17.44,0,34.01
2021,2,28,13,93.82,1.84,16.62,0,34.23
2021,2,28,14,93.75,1.33,16.19,0,34.06
2021,2,28,15,93.72,0.82,16.31,0,33.47
2021,2,28,16,93.75,0.55,18.69,0,32.33
2021,2,28,17,93.81,1.27,32.06,0,29.69
2021,2,28,18,93.88,2.74,37.88,0,26.39
2021,2,28,19,93.98,3.63,44.19,0,24.3
2021,2,28,20,94.06,3.98,48.81,0,22.89
2021,2,28,21,94.1,4.23,53.25,0,21.65
2021,2,28,22,94.1,4.54,56.75,0,20.55
2021,2,28,23,94.08,4.85,59.12,0,19.73
2021,3,1,0,94.04,5.15,61.06,0,19.06
2021,3,1,1,94,5.41,62.69,0,18.46
2021,3,1,2,93.97,5.57,63.81,0,17.98
2021,3,1,3,93.98,5.64,64.5,0,17.63
2021,3,1,4,94.02,5.67,64.75,0,17.37
2021,3,1,5,94.1,5.71,64.88,0,17.15
2021,3,1,6,94.18,5.73,63.94,0,17.73
2021,3,1,7,94.27,5.07,47.44,0,22.52
2021,3,1,8,94.34,4.25,35.81,0,26.28
2021,3,1,9,94.38,4.04,24.94,0,30.65
2021,3,1,10,94.34,3.04,21.25,0,32.84
2021,3,1,11,94.24,2.31,20,0,34.04
2021,3,1,12,94.12,1.71,19.44,0,34.79
2021,3,1,13,94.01,1.3,19.12,0,35.18
2021,3,1,14,93.94,1.28,19.12,0,35.14
2021,3,1,15,93.92,1.59,19.75,0,34.53
2021,3,1,16,93.96,2.14,22.81,0,33.17
2021,3,1,17,94.02,3.18,41.31,0,29.58
2021,3,1,18,94.1,4.38,47.12,0,26.58
2021,3,1,19,94.19,4.77,49.75,0,25.37
2021,3,1,20,94.27,4.7,53.25,0,24.22
2021,3,1,21,94.3,4.61,56.12,0,23.04
2021,3,1,22,94.3,4.61,57.56,0,22.02
2021,3,1,23,94.27,4.75,57.94,0,21.16
2021,3,2,0,94.23,5.04,58.38,0,20.33
2021,3,2,1,94.19,5.4,58.94,0,19.54
2021,3,2,2,94.17,5.72,59.06,0,18.73
2021,3,2,3,94.16,5.91,58.69,0,18.09
2021,3,2,4,94.19,6.09,57.75,0,17.59
2021,3,2,5,94.24,6.37,56.5,0,17.14
2021,3,2,6,94.31,6.71,53.31,0,17.62
2021,3,2,7,94.39,6.15,36.5,0,21.87
2021,3,2,8,94.44,5.33,28.06,0,25.75
2021,3,2,9,94.46,5.11,20.19,0,30.14
2021,3,2,10,94.44,4.07,19.12,0,32.2
2021,3,2,11,94.35,3.02,18.75,0,33.55
2021,3,2,12,94.23,2.05,18.44,0,34.33
2021,3,2,13,94.12,1.41,18.19,0,34.64
2021,3,2,14,94.04,1.63,18.12,0,34.54
2021,3,2,15,94,2.09,18.38,0,33.92
2021,3,2,16,94,2.63,21.12,0,32.59
2021,3,2,17,94.03,3.86,38.94,0,28.49
2021,3,2,18,94.09,5.33,43.44,0,24.98
2021,3,2,19,94.17,6.07,45.25,0,23.5
2021,3,2,20,94.25,6.29,47.88,0,22.05
2021,3,2,21,94.28,6.31,49.5,0,20.79
2021,3,2,22,94.26,6.22,50.06,0,19.78
2021,3,2,23,94.22,6.17,49.88,0,19.01
2021,3,3,0,94.15,6.28,49.56,0,18.42
2021,3,3,1,94.09,6.44,49.38,0,17.87
2021,3,3,2,94.03,6.53,49.44,0,17.35
2021,3,3,3,94.02,6.53,49.56,0,16.87
2021,3,3,4,94.04,6.56,49.5,0,16.43
2021,3,3,5,94.1,6.72,49.06,0,16.02
2021,3,3,6,94.17,6.94,46.75,0,16.55
2021,3,3,7,94.25,6.32,31,0,21.23
2021,3,3,8,94.3,5.36,23.94,0,25.04
2021,3,3,9,94.32,5.74,17.06,0,29.9
2021,3,3,10,94.3,5.22,14.81,0,32.37
2021,3,3,11,94.21,4.47,13.94,0,33.77
2021,3,3,12,94.11,3.75,13.5,0,34.54
2021,3,3,13,94,3.23,13.19,0,34.83
2021,3,3,14,93.92,2.84,12.94,0,34.72
2021,3,3,15,93.88,2.65,13.12,0,34.14
2021,3,3,16,93.89,2.53,15.38,0,32.9
2021,3,3,17,93.93,2.14,26.44,0,30.01
2021,3,3,18,94,2.02,28.06,0,27.8
2021,3,3,19,94.07,2.6,31.75,0,25.96
2021,3,3,20,94.13,3.1,34.62,0,24.31
2021,3,3,21,94.14,3.51,37.25,0,22.94
2021,3,3,22,94.12,4.03,40.25,0,21.54
2021,3,3,23,94.08,4.6,43.38,0,20.15
2021,3,4,0,94.02,5.09,45.44,0,19.01
2021,3,4,1,93.97,5.43,46.62,0,18.05
2021,3,4,2,93.95,5.71,47.25,0,17.23
2021,3,4,3,93.94,6.07,47.44,0,16.52
2021,3,4,4,93.97,6.55,47.25,0,15.93
2021,3,4,5,94.04,7.13,46.75,0,15.48
2021,3,4,6,94.13,7.68,44.25,0,16.09
2021,3,4,7,94.22,7.01,30.38,0,20.69
2021,3,4,8,94.29,5.74,24.69,0,24.78
2021,3,4,9,94.32,5.32,17.38,0,30.29
2021,3,4,10,94.29,3.76,14.94,0,33.02
2021,3,4,11,94.21,2.49,14.56,0,34.21
2021,3,4,12,94.1,1.43,14.19,0,34.85
2021,3,4,13,94,0.47,14.19,0,35.14
2021,3,4,14,93.92,0.31,14.31,0,35.01
2021,3,4,15,93.88,1.04,14.69,0,34.4
2021,3,4,16,93.9,1.98,17.5,0,33.04
2021,3,4,17,93.95,3.73,35.31,0,28.67
2021,3,4,18,94.02,5.15,39.69,0,25.1
2021,3,4,19,94.12,5.42,43.38,0,23.48
2021,3,4,20,94.17,4.82,47.38,0,22.15
2021,3,4,21,94.2,4.19,48.31,0,21.31
2021,3,4,22,94.18,3.93,46.88,0,20.71
2021,3,4,23,94.16,4.08,46,0,20.01
2021,3,5,0,94.12,4.56,46.19,0,19.12
2021,3,5,1,94.08,5.12,47.12,0,18.17
2021,3,5,2,94.06,5.71,47.62,0,17.32
2021,3,5,3,94.06,6.22,47.38,0,16.67
2021,3,5,4,94.1,6.6,46.94,0,16.15
2021,3,5,5,94.17,6.9,46.31,0,15.71
2021,3,5,6,94.25,7.14,44.12,0,16.26
2021,3,5,7,94.33,6.39,29.06,0,20.96
2021,3,5,8,94.38,5.04,22.81,0,24.89
2021,3,5,9,94.42,4.77,15.75,0,30
2021,3,5,10,94.39,3.81,13.31,0,32.42
2021,3,5,11,94.29,2.8,13,0,33.73
2021,3,5,12,94.18,2.02,12.75,0,34.54
2021,3,5,13,94.07,1.68,12.69,0,34.87
2021,3,5,14,93.99,1.74,12.88,0,34.74
2021,3,5,15,93.94,1.77,13.25,0,34.13
2021,3,5,16,93.95,1.83,15.69,0,32.84
2021,3,5,17,93.98,2.58,31.25,0,29.23
2021,3,5,18,94.04,3.9,38.5,0,25.43
2021,3,5,19,94.13,4.53,44.62,0,23.51
2021,3,5,20,94.21,4.31,51.56,0,22.11
2021,3,5,21,94.25,3.66,56.5,0,21.16
2021,3,5,22,94.25,2.9,57.5,0,20.79
2021,3,5,23,94.23,2.04,56.19,0,20.78
2021,3,6,0,94.19,1.26,55,0,20.6
2021,3,6,1,94.14,0.61,53.69,0,20.45
2021,3,6,2,94.1,0.28,53.75,0,20.05
2021,3,6,3,94.11,0.23,53.94,0,19.65
2021,3,6,4,94.14,0.34,54.69,0,19.3
2021,3,6,5,94.22,0.43,55.62,0,18.96
2021,3,6,6,94.3,0.47,56,0,19.08
2021,3,6,7,94.4,0.49,52.31,0,21.44
2021,3,6,8,94.45,1.19,41.69,0,24.58
2021,3,6,9,94.47,1.73,22.69,0,29.75
2021,3,6,10,94.43,1.24,19.25,0,32.06
2021,3,6,11,94.32,1.01,17.69,0,33.43
2021,3,6,12,94.2,1.27,16.88,0,34.28
2021,3,6,13,94.09,1.75,16.62,0,34.63
2021,3,6,14,93.99,2.54,16.94,0,34.48
2021,3,6,15,93.94,3.56,17.81,0,33.76
2021,3,6,16,93.96,4.84,20.44,0,32.24
2021,3,6,17,94.01,6.71,31.81,0,28.35
2021,3,6,18,94.07,8.14,43.25,0,24.66
2021,3,6,19,94.15,7.78,52.38,0,23.25
2021,3,6,20,94.2,6.12,63.31,0,21.73
2021,3,6,21,94.22,4.58,69.38,0,20.71
2021,3,6,22,94.19,3.52,68.38,0,20.41
2021,3,6,23,94.15,2.84,64.38,0,20.3
2021,3,7,0,94.09,2.5,60.69,0,20.08
2021,3,7,1,94.03,2.46,58.25,0,19.76
2021,3,7,2,93.98,2.64,56.75,0,19.43
2021,3,7,3,93.97,2.81,55.5,0,19.15
2021,3,7,4,93.99,2.89,54.31,0,18.95
2021,3,7,5,94.06,2.9,53.56,0,18.77
2021,3,7,6,94.16,2.85,54,0,19.14
2021,3,7,7,94.26,2.68,42.88,0,22.76
2021,3,7,8,94.33,3.56,29.12,0,26.6
2021,3,7,9,94.38,3.56,22,0,29.99
2021,3,7,10,94.35,2.96,19.62,0,32.02
2021,3,7,11,94.26,2.61,18.5,0,33.4
2021,3,7,12,94.12,2.78,17.62,0,34.32
2021,3,7,13,94,3.41,17.19,0,34.67
2021,3,7,14,93.91,4.15,17.31,0,34.41
2021,3,7,15,93.86,4.73,18.25,0,33.58
2021,3,7,16,93.88,5.45,20.5,0,32.04
2021,3,7,17,93.93,6.8,30.75,0,28.3
2021,3,7,18,93.99,8.12,40.31,0,24.62
2021,3,7,19,94.06,7.92,45.44,0,23.25
2021,3,7,20,94.13,7.24,51.19,0,21.93
2021,3,7,21,94.16,6.65,55.12,0,20.87
2021,3,7,22,94.14,6.2,57.25,0,20.02
2021,3,7,23,94.11,5.92,58.06,0,19.33
2021,3,8,0,94.07,5.83,58.12,0,18.76
2021,3,8,1,94.02,5.87,57.69,0,18.29
2021,3,8,2,93.98,5.74,57.38,0,17.89
2021,3,8,3,93.97,5.46,57.62,0,17.54
2021,3,8,4,94.01,5.18,57.69,0,17.24
2021,3,8,5,94.09,4.89,57.5,0,17.02
2021,3,8,6,94.2,4.54,56.75,0,17.73
2021,3,8,7,94.29,3.72,39.94,0,22.3
2021,3,8,8,94.36,3.14,27.69,0,26.32
2021,3,8,9,94.37,2.84,18.81,0,30.52
2021,3,8,10,94.33,2.27,17.12,0,32.54
2021,3,8,11,94.22,1.79,16.56,0,33.83
2021,3,8,12,94.08,1.64,16.25,0,34.62
2021,3,8,13,93.96,1.85,16.06,0,34.97
2021,3,8,14,93.88,2.25,16.12,0,34.81
2021,3,8,15,93.84,2.79,16.44,0,34.11
2021,3,8,16,93.86,3.67,18.12,0,32.7
2021,3,8,17,93.92,5.4,30.5,0,28.71
2021,3,8,18,93.99,6.82,37.69,0,24.92
2021,3,8,19,94.08,6.83,42.69,0,23.3
2021,3,8,20,94.15,6.21,49.12,0,21.87
2021,3,8,21,94.17,5.58,54.19,0,20.82
2021,3,8,22,94.15,5.09,56.94,0,20.06
2021,3,8,23,94.11,4.78,57.75,0,19.54
2021,3,9,0,94.06,4.64,57.25,0,19.15
2021,3,9,1,94,4.62,56.5,0,18.8
2021,3,9,2,93.96,4.55,55.69,0,18.48
2021,3,9,3,93.96,4.47,55.38,0,18.12
2021,3,9,4,94,4.48,55.62,0,17.69
2021,3,9,5,94.08,4.56,56.19,0,17.19
2021,3,9,6,94.17,4.75,56.5,0,17.51
2021,3,9,7,94.27,4.38,38.88,0,21.69
2021,3,9,8,94.32,4.4,28.19,0,25.87
2021,3,9,9,94.34,4.45,20,0,30.4
2021,3,9,10,94.3,3.56,18,0,32.72
2021,3,9,11,94.19,2.63,17.12,0,34.16
2021,3,9,12,94.05,1.88,16.81,0,35.04
2021,3,9,13,93.93,1.44,16.62,0,35.4
2021,3,9,14,93.86,1.35,16.81,0,35.23
2021,3,9,15,93.83,1.7,17.44,0,34.62
2021,3,9,16,93.85,2.84,19.94,0,33.26
2021,3,9,17,93.92,5.18,33.19,0,29.29
2021,3,9,18,94.01,6.73,39.62,0,25.91
2021,3,9,19,94.13,6.72,45.25,0,24.39
2021,3,9,20,94.22,5.86,52,0,23.01
2021,3,9,21,94.26,4.8,57.81,0,22.01
2021,3,9,22,94.25,3.8,60.75,0,21.66
2021,3,9,23,94.21,3.04,60.44,0,21.51
2021,3,10,0,94.14,2.5,56.75,0,21.55
2021,3,10,1,94.08,2.09,53.19,0,21.49
2021,3,10,2,94.05,1.97,52.25,0,21.11
2021,3,10,3,94.06,2.03,52.62,0,20.62
2021,3,10,4,94.11,1.88,53.12,0,20.26
2021,3,10,5,94.19,1.42,52.12,0,20.21
2021,3,10,6,94.28,1.12,51.5,0,20.3
2021,3,10,7,94.35,1.22,45,0,22.3
2021,3,10,8,94.4,2.2,30.75,0,26.39
2021,3,10,9,94.41,2.31,22.75,0,30.13
2021,3,10,10,94.35,1.66,20.31,0,32.33
2021,3,10,11,94.23,1.16,19.12,0,33.8
2021,3,10,12,94.1,1.33,18.5,0,34.72
2021,3,10,13,93.98,1.84,18.19,0,35.12
2021,3,10,14,93.88,2.47,18.38,0,35.01
2021,3,10,15,93.84,3.2,18.81,0,34.37
2021,3,10,16,93.85,4.44,20.75,0,32.98
2021,3,10,17,93.9,6.56,29.94,0,29.45
2021,3,10,18,93.99,8.01,39.31,0,25.88
2021,3,10,19,94.08,7.74,46.06,0,24.3
2021,3,10,20,94.17,6.63,54.5,0,22.65
2021,3,10,21,94.21,5.39,61,0,21.36
2021,3,10,22,94.2,4.43,63.44,0,20.56
2021,3,10,23,94.16,3.84,62.19,0,20.19
2021,3,11,0,94.09,3.53,59.56,0,20.08
2021,3,11,1,94.03,3.48,57.81,0,19.87
2021,3,11,2,93.98,3.67,56.81,0,19.55
2021,3,11,3,93.97,3.9,56.44,0,19.17
2021,3,11,4,94,4.01,56.5,0,18.81
2021,3,11,5,94.05,4.06,57,0,18.39
2021,3,11,6,94.14,4.12,57.25,0,18.73
2021,3,11,7,94.21,3.64,40.12,0,22.19
2021,3,11,8,94.26,3.35,28.88,0,26.26
2021,3,11,9,94.28,2.03,21.69,0,30.36
2021,3,11,10,94.25,0.48,19.38,0,32.69
2021,3,11,11,94.16,1.54,17.88,0,34.24
2021,3,11,12,94.05,2.62,17.06,0,35.04
2021,3,11,13,93.95,3.54,17,0,35.19
2021,3,11,14,93.88,4.31,17.62,0,34.72
2021,3,11,15,93.85,5.21,19.19,0,33.72
2021,3,11,16,93.88,6.43,22.56,0,31.98
2021,3,11,17,93.95,7.61,30.69,0,28.93
2021,3,11,18,94.03,8.29,42,0,25.73
2021,3,11,19,94.14,7.47,51.5,0,24.02
2021,3,11,20,94.21,6.3,60.44,0,22.59
2021,3,11,21,94.24,5.3,65.44,0,21.64
2021,3,11,22,94.23,4.78,66.25,0,21.23
2021,3,11,23,94.21,4.63,65.62,0,20.81
2021,3,12,0,94.17,4.65,64.56,0,20.43
2021,3,12,1,94.12,4.67,63.81,0,19.97
2021,3,12,2,94.08,4.56,63.44,0,19.47
2021,3,12,3,94.09,4.29,63.19,0,19.01
2021,3,12,4,94.13,3.97,62.5,0,18.55
2021,3,12,5,94.21,3.75,62.06,0,18.24
2021,3,12,6,94.3,3.66,62.56,0,18.65
2021,3,12,7,94.39,3.25,46.44,0,22.08
2021,3,12,8,94.46,3.39,30.38,0,26.21
2021,3,12,9,94.47,3.21,21.69,0,30.01
2021,3,12,10,94.42,2.12,19.94,0,32.16
2021,3,12,11,94.32,1,18.94,0,33.68
2021,3,12,12,94.19,0.68,18.19,0,34.62
2021,3,12,13,94.07,1.42,17.81,0,35.06
2021,3,12,14,93.99,2.19,17.69,0,34.98
2021,3,12,15,93.95,2.82,18.19,0,34.36
2021,3,12,16,93.95,3.35,19.69,0,33.14
2021,3,12,17,93.97,4.74,31.12,0,29.81
2021,3,12,18,94.03,6.47,38.62,0,26.2
2021,3,12,19,94.12,7.12,42.12,0,24.76
2021,3,12,20,94.2,6.63,47.44,0,23.3
2021,3,12,21,94.25,6.18,50.88,0,22.1
2021,3,12,22,94.25,5.83,52,0,21.27
2021,3,12,23,94.21,5.51,51.88,0,20.81
2021,3,13,0,94.15,5.16,51.75,0,20.64
2021,3,13,1,94.1,4.97,52.56,0,20.24
2021,3,13,2,94.09,4.89,53.31,0,19.91
2021,3,13,3,94.11,4.9,53.88,0,19.58
2021,3,13,4,94.17,5.29,54.06,0,19.12
2021,3,13,5,94.24,6.4,52.38,0,18.77
2021,3,13,6,94.31,7.51,47.25,0,19.33
2021,3,13,7,94.38,7.28,37.06,0,22.26
