YEAR,MO,DY,HR,T2M,WS50M,WD50M,QV2M,PRECTOTCORR
2018,3,10,5,22.92,3.41,39.05,10.99,0.01
2018,3,10,6,23.48,3.53,50.39,9.95,0.01
2018,3,10,7,26.29,3.17,55.25,8.79,0.01
2018,3,10,8,30.23,3.13,45.81,7.39,0.01
2018,3,10,9,33.97,3.09,46.95,6.84,0
2018,3,10,10,36.62,2.21,41.28,6.47,0
2018,3,10,11,38.09,1.51,354.35,6.59,0
2018,3,10,12,38.68,2.55,313.02,7.08,0
2018,3,10,13,38.5,4.08,303.6,7.57,0
2018,3,10,14,37.71,5.43,303.67,7.87,0
2018,3,10,15,36.49,6.41,305.03,8.18,0
2018,3,10,16,34.72,7.12,305.57,8.54,0
2018,3,10,17,32.07,7.27,306.22,9.22,0
2018,3,10,18,29.14,6.56,312.35,10.19,0
2018,3,10,19,27.49,5.43,327.27,10.86,0
2018,3,10,20,26.36,4.49,344.97,11.17,0
2018,3,10,21,25.57,3.92,1.03,11.29,0
2018,3,10,22,24.94,3.66,12.32,11.35,0
2018,3,10,23,24.4,3.52,16.63,11.41,0.01
2018,3,11,0,24.15,3.35,20.21,11.47,0.05
2018,3,11,1,24.01,3.31,23.78,11.29,0.02
2018,3,11,2,23.89,3.58,22.48,10.86,0
2018,3,11,3,23.76,4.13,22.49,10.31,0
2018,3,11,4,23.67,4.58,28.53,9.4,0
2018,3,11,5,23.55,4.97,36.24,8.36,0
2018,3,11,6,23.96,5.34,44.41,7.51,0
2018,3,11,7,27.55,4.82,51.91,6.71,0
2018,3,11,8,31.7,4.55,43.75,6.35,0
2018,3,11,9,35.87,4.72,32.51,6.59,0
2018,3,11,10,38.06,4.07,18.68,6.65,0
2018,3,11,11,39.35,3.74,1.56,6.59,0
2018,3,11,12,39.95,3.68,345.73,6.53,0
2018,3,11,13,39.94,3.95,331.31,6.59,0
2018,3,11,14,39.39,4.75,321.41,6.65,0
2018,3,11,15,38.32,5.8,316.26,6.65,0
2018,3,11,16,36.62,7.16,314.03,6.65,0
2018,3,11,17,33.74,8.26,314.43,7.2,0
2018,3,11,18,30.19,8.06,322.29,8.48,0
2018,3,11,19,28.31,7.31,338.81,9.16,0
2018,3,11,20,26.98,6.7,358.6,9.22,0
2018,3,11,21,26.08,6.54,15.1,8.85,0
2018,3,11,22,25.43,6.59,25.81,8.3,0
2018,3,11,23,24.89,6.52,35.35,7.51,0
2018,3,12,0,24.48,6.48,42.17,6.59,0
2018,3,12,1,24.26,6.41,46.78,5.74,0
2018,3,12,2,23.96,6.28,48.38,5.25,0
2018,3,12,3,23.62,6.11,49.46,4.94,0
2018,3,12,4,23.28,6.01,51.6,4.76,0
2018,3,12,5,22.89,6.01,55.92,4.64,0
2018,3,12,6,23.42,6.1,62.71,4.58,0
2018,3,12,7,27.67,5.38,68.17,4.33,0
2018,3,12,8,31.7,5.01,63.04,4.39,0
2018,3,12,9,36.05,5.6,60.57,4.27,0
2018,3,12,10,38.34,4.68,63.86,4.21,0
2018,3,12,11,39.86,3.68,65.78,4.27,0
2018,3,12,12,40.71,2.78,61.49,4.52,0
2018,3,12,13,41.02,2.19,45,4.88,0
2018,3,12,14,40.75,2.09,15.65,5.31,0
2018,3,12,15,39.83,2.55,347.24,5.62,0
2018,3,12,16,38.19,3.62,328.4,5.98,0
2018,3,12,17,35.05,5.9,312.21,7.14,0
2018,3,12,18,31.08,7.31,314.74,8.97,0
2018,3,12,19,28.96,7.16,326.62,10.19,0
2018,3,12,20,27.66,6.84,340.65,10.8,0
2018,3,12,21,26.85,6.76,353.7,10.99,0
2018,3,12,22,26.14,6.81,4.28,10.74,0
2018,3,12,23,25.49,6.91,13.08,9.83,0
2018,3,13,0,24.87,6.96,20.02,8.61,0.07
2018,3,13,1,24.22,6.95,25.73,7.51,0.02
2018,3,13,2,23.68,6.85,30.34,6.59,0
2018,3,13,3,23.23,6.68,35.14,5.98,0
2018,3,13,4,22.82,6.46,41.08,5.55,0
2018,3,13,5,22.5,6.25,47.74,5.31,0
2018,3,13,6,23.11,6.16,55.22,5.25,0
2018,3,13,7,26.66,5.26,60.92,5,0
2018,3,13,8,30.98,4.4,57.83,4.82,0
2018,3,13,9,35.17,3.33,61.09,5.07,0
2018,3,13,10,37.64,1.72,76.09,5.37,0
2018,3,13,11,38.94,0.42,154.86,6.1,0
2018,3,13,12,39.51,1.41,248.14,6.77,0
2018,3,13,13,39.32,2.68,269.16,7.32,0
2018,3,13,14,38.45,3.94,284.01,7.63,0
2018,3,13,15,37.22,5.23,294.08,7.69,0
2018,3,13,16,35.43,6.9,302.05,7.51,0
2018,3,13,17,32.76,8.35,309.15,7.32,0
2018,3,13,18,29.68,7.85,317.3,8.18,0
2018,3,13,19,27.87,6.72,330.21,9.22,0
2018,3,13,20,26.68,5.47,347.97,9.83,0
2018,3,13,21,25.76,4.69,9.2,10.19,0
2018,3,13,22,25.06,4.22,28.56,10.07,0
2018,3,13,23,24.57,4.01,40.49,9.34,0
2018,3,14,0,24.28,3.71,44.74,8.36,0
2018,3,14,1,24.27,3.33,43.2,7.39,0
2018,3,14,2,24.37,3.24,34.3,6.84,0
2018,3,14,3,24.13,3.47,25.01,6.59,0
2018,3,14,4,23.73,3.85,19.83,6.47,0
2018,3,14,5,23.3,4.32,19.22,6.47,0
2018,3,14,6,23.58,4.78,22.67,6.41,0
2018,3,14,7,27.01,4.95,22.72,6.16,0
2018,3,14,8,30.67,6.35,13.75,5.43,0
2018,3,14,9,33.94,6.45,8.36,4.88,0
2018,3,14,10,36.09,5.65,2.3,4.76,0
2018,3,14,11,37.42,5.12,351.31,4.88,0
2018,3,14,12,38.08,5.36,337.81,5.13,0
2018,3,14,13,38.1,6.17,328.36,5.25,0
2018,3,14,14,37.45,7.4,324.85,5.25,0
2018,3,14,15,36.35,8.52,324.14,5.07,0
2018,3,14,16,34.76,9.29,324.65,4.88,0
2018,3,14,17,32.42,8.88,323.81,5.07,0
2018,3,14,18,29.08,7.64,323.02,5.92,0
2018,3,14,19,27.39,6.6,329.98,6.77,0
2018,3,14,20,26.23,5.4,338.26,7.45,0
2018,3,14,21,25.39,4.28,345.3,8,0
2018,3,14,22,24.99,3.36,351.57,8.42,0
2018,3,14,23,24.77,2.59,358.1,8.85,0
2018,3,15,0,24.66,2.05,6.56,9.28,0
2018,3,15,1,24.38,1.81,15.23,9.58,0
2018,3,15,2,23.99,1.82,22.17,9.77,0
2018,3,15,3,23.54,1.88,28.48,9.83,0
2018,3,15,4,23.27,1.87,32.36,9.77,0
2018,3,15,5,23.14,1.82,33.62,9.7,0
2018,3,15,6,23.36,1.72,40.4,9.58,0
2018,3,15,7,25.01,1.66,36.6,9.95,0
2018,3,15,8,26.8,1.75,29.2,9.89,0
2018,3,15,9,29.1,1.81,20.15,8.42,0
2018,3,15,10,31.27,1.84,5.13,7.39,0
2018,3,15,11,33.11,1.8,345.66,6.77,0
2018,3,15,12,34.11,2.09,328.74,6.59,0
2018,3,15,13,34.58,2.47,321.68,6.53,0
2018,3,15,14,34.67,2.72,322.01,6.47,0
2018,3,15,15,34.33,2.86,324.66,6.53,0
2018,3,15,16,33.52,3.11,325.75,6.65,0
2018,3,15,17,31.76,4.25,314.26,7.2,0
2018,3,15,18,29.51,5.34,311.38,7.93,0
2018,3,15,19,28.57,5.17,317.02,8.61,0.01
2018,3,15,20,27.76,4.67,323.23,9.28,0.01
2018,3,15,21,27.08,4.37,329.58,9.89,0.01
2018,3,15,22,26.55,4.33,336.03,10.38,0.01
2018,3,15,23,26.05,4.4,342.31,10.86,0.01
2018,3,16,0,25.52,4.42,348.59,11.29,0.01
2018,3,16,1,25.05,4.26,355.59,11.72,0
2018,3,16,2,24.66,4.03,3.11,12.27,0
2018,3,16,3,24.21,3.78,12.28,12.82,0
2018,3,16,4,23.88,3.55,23.91,13.18,0
2018,3,16,5,23.69,3.43,36.77,13.24,0
2018,3,16,6,24.14,3.36,52.17,12.88,0.01
2018,3,16,7,26.39,2.96,56.86,11.54,0.01
2018,3,16,8,29.6,2.46,56.41,8.97,0.01
2018,3,16,9,32.58,1.7,77.56,7.69,0.01
2018,3,16,10,34.74,1.08,123.23,7.08,0.01
2018,3,16,11,36.09,1.04,184.3,7.14,0.02
2018,3,16,12,36.78,1.57,228.22,7.57,0
2018,3,16,13,36.86,2.52,255.27,8.12,0
2018,3,16,14,36.35,3.38,271.72,8.54,0
2018,3,16,15,35.39,4,282.76,8.67,0
2018,3,16,16,33.95,4.73,288.97,8.73,0
2018,3,16,17,31.78,6.02,291.7,8.97,0
2018,3,16,18,29.12,6.47,295.02,9.52,0
2018,3,16,19,27.69,5.28,302.3,10.25,0
2018,3,16,20,26.9,3.65,314.57,10.56,0
2018,3,16,21,26.31,2.22,338.95,10.5,0
2018,3,16,22,26.21,1.68,20.96,10.31,0
2018,3,16,23,25.97,1.85,49.98,10.01,0
2018,3,17,0,25.73,2.16,63.62,9.58,0
2018,3,17,1,25.45,2.53,67.71,9.09,0
2018,3,17,2,25.14,2.86,61.4,8.79,0
2018,3,17,3,24.82,3.3,53.86,8.61,0
2018,3,17,4,24.55,3.81,52.24,8.42,0
2018,3,17,5,24.28,4.22,55.1,8.18,0
2018,3,17,6,24.66,4.32,59.82,8,0
2018,3,17,7,27.26,3.82,55.33,7.45,0
2018,3,17,8,30.93,3.91,46.46,6.59,0
2018,3,17,9,33.63,3.06,51.52,7.02,0
2018,3,17,10,35.49,1.8,59.76,7.2,0
2018,3,17,11,36.65,0.49,72.43,7.39,0
2018,3,17,12,37.39,0.82,243.92,7.81,0
2018,3,17,13,37.33,1.96,250.19,8.42,0
2018,3,17,14,36.8,2.56,258.38,8.85,0
2018,3,17,15,35.93,2.92,268.46,9.16,0
2018,3,17,16,34.61,3.53,279.17,9.28,0
2018,3,17,17,32.65,4.92,287.95,9.46,0
2018,3,17,18,30.01,6.06,294.91,10.25,0
2018,3,17,19,28.26,5.61,305.02,11.17,0
2018,3,17,20,27.18,4.71,316.21,11.9,0
2018,3,17,21,26.33,3.95,326.88,12.57,0
2018,3,17,22,25.54,3.38,337.11,13.24,0
2018,3,17,23,24.94,2.9,346.94,13.92,0
2018,3,18,0,24.46,2.54,355.59,14.47,0
2018,3,18,1,24.1,2.35,2.67,15.01,0
2018,3,18,2,23.95,2.31,10.7,15.38,0.01
2018,3,18,3,23.87,2.25,16.11,15.56,0.01
2018,3,18,4,23.87,2.14,16.58,15.62,0.04
2018,3,18,5,23.91,1.98,16.5,15.5,0.19
2018,3,18,6,24.4,1.75,20.71,15.26,0.13
2018,3,18,7,26.32,1.49,13.67,14.16,0.06
2018,3,18,8,29.51,0.93,25.92,11.78,0.02
2018,3,18,9,33.16,0.96,124.08,9.7,0
2018,3,18,10,35.86,1.93,174.2,9.34,0
2018,3,18,11,37.02,2.68,199.91,9.64,0
2018,3,18,12,37.56,3.27,216.65,9.95,0
2018,3,18,13,37.24,3.63,230.76,10.25,0
2018,3,18,14,36.33,3.88,245.86,10.44,0
2018,3,18,15,35.41,4.2,260.7,10.44,0
2018,3,18,16,34.17,4.69,273.63,10.31,0
2018,3,18,17,32.23,5.48,284.35,10.19,0.01
2018,3,18,18,29.94,5.63,291.73,10.38,0.01
2018,3,18,19,28.48,4.51,297.23,10.74,0.01
2018,3,18,20,27.65,3.11,302.57,11.23,0.01
2018,3,18,21,27.1,2.11,308.53,11.6,0.02
2018,3,18,22,26.63,1.67,313.3,11.96,0.03
2018,3,18,23,26.05,1.45,319.16,12.39,0.04
2018,3,19,0,25.56,1.4,328.71,12.76,0.05
2018,3,19,1,25.02,1.69,336.04,13.12,0.04
2018,3,19,2,24.44,2.11,341.63,13.43,0.01
2018,3,19,3,23.83,2.39,347.55,13.61,0
2018,3,19,4,23.44,2.39,357.18,13.61,0
2018,3,19,5,23.21,2.06,12.93,13.37,0
2018,3,19,6,23.65,1.7,41.46,13.12,0
2018,3,19,7,26.14,1.41,56.75,11.23,0
2018,3,19,8,29.7,1.07,45,8,0
2018,3,19,9,32.57,0.42,0,7.63,0
2018,3,19,10,34.73,0.96,263.92,7.93,0
2018,3,19,11,36.12,2,259.17,8.24,0
2018,3,19,12,36.79,3.13,264.26,8.48,0
2018,3,19,13,36.71,4.08,270.33,8.61,0
2018,3,19,14,36.15,4.5,274.78,8.61,0
2018,3,19,15,35.27,4.53,277.74,8.54,0
2018,3,19,16,33.94,4.39,281.19,8.54,0
2018,3,19,17,31.96,4.49,286.16,8.73,0
2018,3,19,18,28.81,4.95,292.44,9.34,0
2018,3,19,19,27.18,4.57,302.49,10.07,0
2018,3,19,20,26.01,4.01,313.97,10.74,0
2018,3,19,21,25.08,3.54,325.33,11.23,0
2018,3,19,22,24.33,3.1,337.45,11.66,0
2018,3,19,23,23.76,2.71,350.05,12.02,0
2018,3,20,0,23.2,2.59,358.1,12.27,0
2018,3,20,1,22.6,2.75,357.4,12.57,0
2018,3,20,2,22.05,3.01,353.15,12.88,0
2018,3,20,3,21.65,3.19,350.12,13.18,0
2018,3,20,4,21.41,3.1,350.87,13.49,0
2018,3,20,5,21.3,2.72,358.03,13.73,0
2018,3,20,6,22.1,2.36,8.56,13.92,0
2018,3,20,7,25.13,3.02,349.88,13.61,0
2018,3,20,8,28.52,3.53,341.97,11.78,0
2018,3,20,9,31.45,3.22,335.18,10.68,0
2018,3,20,10,33.57,2.84,318.68,10.38,0
2018,3,20,11,35.07,3.08,298.84,9.89,0
2018,3,20,12,35.88,3.79,287.91,9.52,0
2018,3,20,13,36.03,4.4,284.8,9.28,0
2018,3,20,14,35.68,4.81,286.32,9.16,0
2018,3,20,15,34.92,4.95,288.61,8.97,0
2018,3,20,16,33.66,4.83,291.42,8.91,0
2018,3,20,17,31.74,4.71,294.4,9.22,0
2018,3,20,18,28.41,4.97,296.12,10.19,0
2018,3,20,19,26.87,4.72,299.53,11.05,0
2018,3,20,20,25.7,4.16,303.6,11.78,0
2018,3,20,21,24.75,3.67,307.99,12.33,0
2018,3,20,22,23.96,3.48,313,12.76,0
2018,3,20,23,23.25,3.7,318.85,13.31,0
2018,3,21,0,22.62,4.26,325.23,13.85,0
2018,3,21,1,22.19,4.84,332.07,14.22,0
2018,3,21,2,21.81,4.87,339.82,14.53,0
2018,3,21,3,21.47,4.43,349.64,14.65,0
2018,3,21,4,21.16,3.88,1.62,14.77,0
2018,3,21,5,20.9,3.38,16.22,14.71,0
2018,3,21,6,21.72,3.04,33.69,14.65,0
2018,3,21,7,25.03,3.5,13.17,13.37,0
2018,3,21,8,28.8,4.47,357.9,9.95,0
2018,3,21,9,31.7,4.17,346.56,8.3,0
2018,3,21,10,33.64,3.69,329.58,7.75,0
2018,3,21,11,35.07,3.77,310.79,7.45,0
2018,3,21,12,35.85,4.36,297.9,7.26,0
2018,3,21,13,35.9,5.1,292.24,7.26,0
2018,3,21,14,35.33,5.81,292.53,7.2,0
2018,3,21,15,34.33,6.27,295.38,7.08,0
2018,3,21,16,32.8,6.43,299.71,7.14,0
2018,3,21,17,30.63,6.45,303.63,7.39,0
2018,3,21,18,27.36,6.26,304.78,8.67,0
2018,3,21,19,25.6,5.7,308.21,10.13,0
2018,3,21,20,24.37,4.77,311.95,11.23,0
2018,3,21,21,23.45,3.91,316.38,12.15,0
2018,3,21,22,22.75,3.36,321.42,12.82,0
2018,3,21,23,22.17,3.08,327.96,13.43,0
2018,3,22,0,21.67,3.05,336.26,13.85,0
2018,3,22,1,21.26,3.08,346.03,14.16,0
2018,3,22,2,20.87,3.13,358.14,14.34,0
2018,3,22,3,20.45,3.27,11.85,14.4,0
2018,3,22,4,20.01,3.49,25.76,14.4,0
2018,3,22,5,19.55,3.72,37.33,14.4,0
2018,3,22,6,20.35,3.86,46.07,14.28,0
2018,3,22,7,23.65,3.92,23.39,13.24,0
2018,3,22,8,27.39,4.25,2.11,10.01,0
2018,3,22,9,30.41,3.76,348.97,7.69,0
2018,3,22,10,32.44,3.29,332.89,6.84,0
2018,3,22,11,33.86,3.29,314.33,6.65,0
2018,3,22,12,34.7,3.75,300.41,6.65,0
2018,3,22,13,34.87,4.35,293.06,6.84,0
2018,3,22,14,34.38,4.85,291.15,6.96,0
2018,3,22,15,33.38,5.09,291.52,7.02,0
2018,3,22,16,31.9,5.15,293.06,7.08,0
2018,3,22,17,29.76,5.38,295.11,7.32,0
2018,3,22,18,26.59,6.04,297.23,8.24,0
2018,3,22,19,24.94,5.94,303.08,9.09,0
2018,3,22,20,23.73,5.3,309.86,9.58,0
2018,3,22,21,22.82,4.62,315.69,9.89,0
2018,3,22,22,22.08,4.01,319.67,10.13,0
2018,3,22,23,21.56,3.4,322.76,10.38,0
2018,3,23,0,21.26,2.88,326.96,10.62,0
2018,3,23,1,20.99,2.56,331.56,10.93,0
2018,3,23,2,20.75,2.29,337.37,11.17,0
2018,3,23,3,20.55,2.05,349.46,11.41,0
2018,3,23,4,20.22,2.03,10.4,11.6,0
2018,3,23,5,19.76,2.28,30.26,11.72,0
2018,3,23,6,20.33,2.52,44.37,11.72,0
2018,3,23,7,22.93,2.49,17.18,12.08,0
2018,3,23,8,25.55,2.74,9.35,11.41,0
2018,3,23,9,28.06,2.48,14.04,9.95,0
2018,3,23,10,29.94,1.73,9.89,8.85,0
2018,3,23,11,31.2,1.25,349.95,8.12,0
2018,3,23,12,31.98,1.36,321.29,7.81,0
2018,3,23,13,32.66,1.89,305.26,7.81,0
2018,3,23,14,32.92,2.55,305.89,7.81,0
2018,3,23,15,32.41,3.13,309.22,7.93,0
2018,3,23,16,31.39,3.65,311.79,8.18,0
2018,3,23,17,29.83,4.46,306.39,8.67,0
2018,3,23,18,26.95,5.43,300.03,9.95,0
2018,3,23,19,25.27,5.43,301.47,10.99,0
2018,3,23,20,24.01,4.71,308.94,11.41,0
2018,3,23,21,23.26,3.84,323.36,11.47,0
2018,3,23,22,23.13,3.23,343.1,11.35,0
2018,3,23,23,22.98,2.82,6.52,11.17,0
2018,3,24,0,22.67,2.61,27.79,10.93,0
2018,3,24,1,22.33,2.73,42.45,10.62,0
2018,3,24,2,22.02,2.82,47.92,10.25,0
2018,3,24,3,21.68,2.84,51.14,9.83,0
2018,3,24,4,21.18,3.09,55.63,9.22,0
2018,3,24,5,20.51,3.47,58.53,8.48,0
2018,3,24,6,21.16,3.94,61.45,7.69,0
2018,3,24,7,25.3,3.66,57.46,6.77,0
2018,3,24,8,30.22,4.18,53.82,5.8,0
2018,3,24,9,33.89,3.62,65.65,5.8,0
2018,3,24,10,36.29,2.37,80.88,5.31,0
2018,3,24,11,38.01,1.15,109.92,4.88,0
2018,3,24,12,39.22,0.85,203.96,5,0
2018,3,24,13,39.58,1.81,248.98,5.43,0
2018,3,24,14,39.07,2.87,262.95,5.86,0
2018,3,24,15,38.05,3.77,269.29,6.23,0
2018,3,24,16,36.48,4.44,276.46,6.47,0
2018,3,24,17,34.26,5.34,286.39,6.96,0
2018,3,24,18,30.59,5.88,298.34,8.12,0
2018,3,24,19,29.04,5.1,317.67,9.03,0
2018,3,24,20,28.05,4.48,343.68,9.4,0
2018,3,24,21,27.29,4.35,9.94,9.34,0
2018,3,24,22,26.66,4.51,29.28,8.97,0
2018,3,24,23,26.12,4.59,42.17,8.42,0
2018,3,25,0,25.62,4.45,53.63,7.81,0
2018,3,25,1,25.23,4.37,67.74,7.2,0
2018,3,25,2,24.9,4.42,79.09,6.71,0
2018,3,25,3,24.51,4.66,85.19,6.29,0
2018,3,25,4,23.81,5.17,88.09,5.98,0
2018,3,25,5,23.25,6.04,88.81,5.68,0
2018,3,25,6,24.22,6.85,90.39,5.43,0
2018,3,25,7,27.94,5.71,92.82,5.07,0
2018,3,25,8,32.84,5.8,89.07,5,0
2018,3,25,9,37.7,6.3,90.21,4.82,0
2018,3,25,10,39.78,4.96,96.33,4.7,0
2018,3,25,11,41.03,3.58,103.76,4.52,0
2018,3,25,12,41.83,2.39,116.65,4.46,0
2018,3,25,13,41.62,1.36,135.47,4.52,0
2018,3,25,14,40.81,0.45,183.95,4.7,0
2018,3,25,15,39.87,0.92,288.74,4.94,0
2018,3,25,16,38.42,2.35,298.78,5.37,0
2018,3,25,17,35.05,4.33,298.41,6.9,0
2018,3,25,18,32.17,5.33,306.9,7.69,0
2018,3,25,19,30.81,5.34,322.01,8.18,0
2018,3,25,20,29.79,4.63,340.28,8.36,0
2018,3,25,21,29.25,3.63,0,8.36,0
2018,3,25,22,28.87,2.97,26.57,8,0
2018,3,25,23,28.19,3.26,57.34,7.51,0
2018,3,26,0,27.12,4.3,77.61,6.84,0
2018,3,26,1,26.34,5.67,88.66,6.16,0
2018,3,26,2,25.94,7.13,93.2,5.62,0
2018,3,26,3,25.8,8.37,94.28,5.31,0
2018,3,26,4,25.9,9.32,93.89,5.19,0
2018,3,26,5,26.14,9.71,94.75,5.13,0
2018,3,26,6,26.4,9.34,96.63,5.07,0
2018,3,26,7,28.48,7.77,98.38,5.07,0
2018,3,26,8,33.19,7.65,100.59,5.13,0
2018,3,26,9,38.26,7.99,104.78,5.19,0
2018,3,26,10,40.56,5.71,109.75,5.25,0
2018,3,26,11,42.06,3.69,115.32,5.13,0
2018,3,26,12,42.87,1.64,121.34,5.07,0
2018,3,26,13,42.99,0.45,293.46,5.31,0
2018,3,26,14,42.43,2.18,299.23,5.68,0
2018,3,26,15,41.31,3.69,299.44,6.04,0
2018,3,26,16,39.56,5.49,300.32,6.29,0
2018,3,26,17,36.6,7.32,301.88,6.9,0
2018,3,26,18,32.62,7.29,306.86,8.06,0
2018,3,26,19,30.33,5.97,318.87,8.67,0
2018,3,26,20,28.81,3.92,339.32,8.91,0
2018,3,26,21,28.08,2.3,27.79,8.91,0
2018,3,26,22,27.48,2.57,85.82,8.85,0
2018,3,26,23,26.97,3.36,120.03,8.73,0
2018,3,27,0,26.55,3.9,139.47,8.61,0
2018,3,27,1,26.33,4.03,153.39,8.67,0
2018,3,27,2,25.95,3.48,163.68,9.09,0
2018,3,27,3,25.79,2.67,167.51,9.77,0
2018,3,27,4,25.75,2.18,163.12,10.38,0.01
2018,3,27,5,25.6,1.99,154.64,10.74,0.01
2018,3,27,6,25.98,1.9,140.68,10.8,0.01
2018,3,27,7,28.42,1.47,125.89,10.13,0
2018,3,27,8,31.34,0.64,85.82,8.61,0
2018,3,27,9,35.67,1.12,15.78,6.71,0
2018,3,27,10,38.46,1.16,330.68,6.1,0
2018,3,27,11,39.5,1.87,291.09,6.47,0
2018,3,27,12,39.92,3.08,279.63,7.14,0
2018,3,27,13,39.65,4.19,277.28,7.81,0
2018,3,27,14,38.88,4.95,278.63,8.18,0
2018,3,27,15,37.79,5.35,281.28,8.48,0
2018,3,27,16,36.22,5.38,282.83,8.73,0
2018,3,27,17,34.01,5.33,280.65,9.16,0
2018,3,27,18,30.76,4.85,273.32,11.05,0
2018,3,27,19,28.84,3.61,263.41,12.94,0
2018,3,27,20,27.62,2.25,240.95,14.28,0
2018,3,27,21,26.7,1.85,198.43,15.26,0
2018,3,27,22,25.84,2.41,172.16,15.99,0
2018,3,27,23,25.04,2.94,164.74,16.54,0.02
2018,3,28,0,24.31,3.21,162.71,16.91,0.03
2018,3,28,1,23.69,3.38,160.44,17.03,0.03
2018,3,28,2,23.26,3.62,157.69,17.03,0.02
2018,3,28,3,23.01,3.98,153.89,16.78,0.02
2018,3,28,4,22.82,4.36,148.7,16.36,0.02
2018,3,28,5,22.67,4.65,143.75,15.75,0.01
2018,3,28,6,23.52,4.74,139.68,15.08,0.01
2018,3,28,7,26.19,3.69,135.51,13.92,0
2018,3,28,8,30.68,1.18,112.15,9.77,0
2018,3,28,9,35.41,1.94,323.68,6.53,0
2018,3,28,10,37.51,2.71,310.67,6.29,0
2018,3,28,11,38.48,3.2,298.44,6.53,0
2018,3,28,12,38.76,3.87,291.33,7.02,0
2018,3,28,13,38.41,4.47,289.7,7.57,0
2018,3,28,14,37.65,4.84,289.72,8,0
2018,3,28,15,36.61,5.08,289.41,8.36,0
2018,3,28,16,35.21,5.06,290.14,8.61,0
2018,3,28,17,33.2,4.89,289.71,9.03,0
2018,3,28,18,30.01,4.6,286.99,10.44,0
2018,3,28,19,28.26,3.71,287.79,11.9,0
2018,3,28,20,27.22,2.71,287.6,12.88,0
2018,3,28,21,26.61,1.9,282.61,13.55,0
2018,3,28,22,26.15,1.32,270.68,14.1,0
2018,3,28,23,25.71,0.85,249.08,14.65,0
2018,3,29,0,25.31,0.42,208.01,14.95,0
2018,3,29,1,24.76,0.45,113.46,15.14,0.02
2018,3,29,2,24.05,0.85,74.56,15.26,0.02
2018,3,29,3,23.32,1.31,65.27,15.32,0.01
2018,3,29,4,22.7,1.74,73.28,15.14,0
2018,3,29,5,22.07,2.15,85.83,14.83,0
2018,3,29,6,22.59,2.42,94.07,14.47,0
2018,3,29,7,25.55,1.46,76.41,12.82,0
2018,3,29,8,29.77,1.68,10.16,9.28,0
2018,3,29,9,33.71,2.38,358.3,7.08,0
2018,3,29,10,36.12,2.52,341.23,6.84,0
2018,3,29,11,37.73,2.99,316.16,7.02,0
2018,3,29,12,38.44,3.91,298.67,7.51,0
2018,3,29,13,38.32,4.73,288.38,8,0
2018,3,29,14,37.59,5.14,284.25,8.42,0
2018,3,29,15,36.44,5.39,284.44,8.67,0
2018,3,29,16,34.74,5.52,287.54,8.97,0
2018,3,29,17,32.4,5.52,289.87,9.52,0
2018,3,29,18,29.33,5.27,288.57,10.99,0
2018,3,29,19,27.4,4.5,288.43,12.76,0
2018,3,29,20,26.11,3.54,283.79,13.92,0
2018,3,29,21,25.21,2.75,273.09,14.71,0
2018,3,29,22,24.66,2.17,262.75,15.26,0
2018,3,29,23,24.31,1.63,256.7,15.69,0
2018,3,30,0,23.98,1.22,257.83,15.87,0
2018,3,30,1,23.67,0.96,256.76,16.11,0
2018,3,30,2,23.35,0.74,252.9,16.3,0
2018,3,30,3,23.16,0.41,245.38,16.36,0
2018,3,30,4,22.73,0.26,121.26,16.3,0
2018,3,30,5,22.2,1.04,99.96,16.24,0
2018,3,30,6,22.53,1.82,101.89,16.11,0
2018,3,30,7,25.27,1.19,93.76,15.14,0
2018,3,30,8,28.44,0.56,19.71,12.94,0
2018,3,30,9,32.73,1.36,349.08,9.52,0
2018,3,30,10,36.18,1.29,344.2,7.87,0
2018,3,30,11,37.85,1.55,291.91,7.81,0
2018,3,30,12,38.45,2.92,266.93,8.18,0
2018,3,30,13,38.18,4.22,262.02,8.67,0
2018,3,30,14,37.26,4.93,263.9,9.09,0
2018,3,30,15,35.93,5.14,267.56,9.52,0
2018,3,30,16,34.02,5.04,270.89,10.01,0
2018,3,30,17,31.61,5,272.51,10.74,0
2018,3,30,18,28.9,4.72,270.38,12.21,0
2018,3,30,19,27.26,3.85,268.25,13.61,0
2018,3,30,20,26.28,2.96,260.29,14.4,0.01
2018,3,30,21,25.56,2.56,243.12,14.89,0.01
2018,3,30,22,24.99,2.61,227.8,15.26,0.01
2018,3,30,23,24.48,2.79,220.24,15.56,0.01
2018,3,31,0,23.94,2.83,219.28,15.81,0.01
2018,3,31,1,23.52,2.65,221.65,15.99,0.01
2018,3,31,2,23.23,2.39,226.06,16.05,0.01
2018,3,31,3,23.05,2.01,224.21,16.17,0.01
2018,3,31,4,22.92,1.62,218.36,16.24,0.01
2018,3,31,5,22.8,1.42,211.23,16.3,0
2018,3,31,6,23.43,1.32,199.4,16.36,0
2018,3,31,7,25.38,0.91,194.87,15.81,0
2018,3,31,8,27.96,0.68,213.69,14.28,0
2018,3,31,9,30.99,0.96,264.89,12.45,0
2018,3,31,10,34.15,1.46,294.37,10.19,0
2018,3,31,11,35.8,2.05,274.37,9.4,0
2018,3,31,12,36.28,3.13,258.35,9.58,0
2018,3,31,13,36.23,3.98,254.16,10.01,0
